Claude 3 Opus (Inspect),Claude 3.5 Sonnet (New) (Inspect),Claude 3.5 Sonnet (Old) (Inspect),Claude 3.7 Sonnet (Inspect),Claude 4 Opus (Inspect),Claude 4.1 Opus (Inspect),Claude Opus 4.5 (Inspect),GPT-4 0314,GPT-4 1106 (Inspect),GPT-4 Turbo (Inspect),GPT-4o (Inspect),GPT-5 (Inspect),GPT-5.1-Codex-Max (Inspect),GPT-5.2,Gemini 3 Pro,human,o1 (Inspect),o1-preview,o3 (Inspect)
0.47162081728446614,2.055244973564735,0.6970428015051376,13.72630383565151,23.77224642958185,25.626555054188746,67.68566470139746,0.5848169561356441,0.3887568674234146,0.22812719318803762,0.6064328519231577,84.37724890319501,76.22350750931668,100.5560987860216,108.88583071753673,8.472789548468928,28.644783836897584,7.906321153684236,61.04209263302771
0.1344235280402844,1.3232485392165196,1.189837677837665,14.755388929633499,26.184828719484592,24.53314839895872,8.59371006869406,0.18997154272381603,0.12869055891785167,0.4334361021321944,0.8999834086766346,28.423513663873038,37.45279410207502,41.630268475363856,33.7106184802941,17.341341019226657,2.915124444012395,2.6773941367630862,23.33687875982356
0.3392081411905799,5.2321047925017385,1.5919511675151612,12.314924843091095,22.464874599666476,24.836351830170585,53.06933523734811,0.8782732799632051,0.6091559421155528,0.8758559169591168,0.9285971216249473,61.04780273150898,92.96921626257402,151.7562029054495,67.80730988234154,13.012576822729399,8.136585555055445,2.856178072403685,45.90544693807254
1.4689124757942864,2.68878324715661,2.4130038072875473,17.502377070397444,14.279112174530999,15.596543790941384,68.36651348136594,1.5359091465766692,0.8079239212764159,1.1370814596076695,1.242620552565656,40.95196089879055,54.09316410220037,65.13379126956605,76.37363170895833,9.646255247104568,3.4438254372705197,3.7449695313213787,44.50708610256678
0.26862752907332715,1.4186027315248657,0.6886259155021424,6.35920337658183,7.763027593985933,6.563636279800095,14.348940050284286,0.5070250631424125,0.23758460604480552,0.33521643294455905,0.5486481456493443,20.773363446283557,47.19000206707894,90.25029279970126,72.77380685164263,4.979761156509343,5.286686074247994,4.63085015572017,23.021497959155905
0.9319439055725135,3.3697903874632065,1.1691573974188725,16.04330484977948,27.0803697403299,35.38289629293236,90.51367610469492,0.8496235833696835,1.1936495322872882,0.8425530643758786,1.2559941015398357,39.981486912815676,58.83899233939079,54.58731696298537,58.52807315394692,22.78552799183756,17.242096142512896,8.403322168435325,37.069247488922855
0.21467322795331936,0.2726953326786387,0.2463413914547739,3.266100060642412,5.452140431645785,9.456950630520808,34.19084382327984,0.3691247922860355,0.24876698123832022,0.27039597530775933,0.799969075202553,25.269551394472575,29.45809597690483,47.99848949808272,24.04699259518395,9.024604356556996,6.118231799733995,2.373223116180191,23.353183493380097
0.2089918890226658,2.4787348103957854,1.3206655377347472,8.073898051516847,25.072880937882037,17.67779316528753,53.02967145401436,0.49895994677079836,0.4077511725339321,0.6000327561131744,1.1504098478467182,45.4926109921158,57.301064290349345,99.78091136408503,82.21782076446397,22.54680258425982,9.63480919149683,3.905626807439752,40.60710549572405
0.2849367405782501,1.8649978400358398,0.6976017687020755,5.462394538029298,13.075580461813498,19.030662414515742,42.54344927862391,0.5265009055079554,0.503269520774699,0.5820780602462235,1.4713872412278879,17.623846397589663,42.15258553458628,34.434715346709666,51.1728834394849,20.998628071894977,7.765542906311239,4.8425920047326905,21.927728976297384
0.23227453424294223,0.687305456997303,0.3914798971972242,4.63325677183973,11.990985880561146,11.876495257294197,19.589004133974775,0.2646225455359644,0.30851005561243844,0.23149608764653876,0.45787451878526264,33.02623706272072,36.70816556577542,47.29452172398733,42.18234740011582,9.10359739203924,2.8153637531942564,1.6824182935918215,31.694204757489693
0.8005211393168645,2.112857583492414,1.0207803501551278,12.029538701530088,12.963916130056163,14.352285092731368,35.66862532539654,0.637209388100722,0.7958693437097473,0.534568678428477,1.1646827199735428,24.044380252507572,35.60736678474898,43.120797756991905,40.73275642685612,9.927529125244545,10.521235672723263,2.3807371106867636,22.992009271047984
0.27830648340914116,1.9345139712254762,1.6391406584351547,6.451554251297185,15.652680160167115,11.13659099468509,36.722223821412015,0.2800179076928967,0.29733855980861146,0.3257673812217306,1.1917912460372035,22.56086829909278,37.721001076831925,50.05578086521439,34.26029855929318,19.11810167500446,4.277341468803487,3.7780485899974656,17.25575408333987
0.3609627645439853,1.0584964374236188,0.44091553349560164,6.782055048572763,10.73936823295867,12.787349452515372,27.669367818404563,0.4255886867480781,0.352267981298459,0.4325215164016334,1.0028564821249355,30.359588643177766,21.130025528732276,41.236253573701035,24.638897750000496,10.121905546598732,3.75035033460589,2.7586088129683337,22.547816400199835
